,SKIDCURR,Predict,Proba
11024,102291,0,0.04327383928131252
11025,354422,0,0.08595141141949127
11026,312883,0,0.025312538352780474
11027,312561,0,0.05443955166965591
11028,258536,0,0.16445672525894633
11029,180915,0,0.018178080486364545
11030,334135,0,0.11065989645908403
11031,452796,0,0.08906373825366067
11032,452657,0,0.18106960946757583
11033,104389,0,0.0642836195685506
11034,448576,0,0.03860918416988264
11035,326424,0,0.017540866355404805
11036,190947,0,0.044476673727178506
11037,133213,0,0.13874215684890506
11038,123580,0,0.035930126116592215
11039,115584,0,0.05047512232915503
11040,354094,0,0.04486451579144526
11041,439760,0,0.021539878758660296
11042,376795,0,0.10363607712415206
11043,174612,0,0.05522493945204938
11044,238494,0,0.07982850295482291
11045,199315,0,0.058061658188883224
11046,307246,0,0.0530286330919325
11047,181139,0,0.03243085491876575
11048,252688,0,0.020889555783387612
11049,338787,0,0.0203694881784775
11050,207990,0,0.06572270778653187
11051,360907,0,0.3144761087210233
11052,422454,0,0.025342951262071194
11053,402189,0,0.06543102129784309
11054,186357,0,0.022022023702106503
11055,276469,0,0.13779928906389705
11056,413041,0,0.25783395075099425
11057,419205,0,0.23497220127596496
11058,315774,0,0.05925462538833286
11059,199646,0,0.011392974868389093
11060,445228,0,0.023477780080469288
11061,213936,0,0.04943273902639193
11062,429870,0,0.1742669239408223
11063,304816,0,0.13874240328376503
11064,427393,0,0.0105297379862607
11065,389177,0,0.06907415837401987
11066,341912,0,0.0673963467690186
11067,429253,0,0.12819242284490812
11068,412702,0,0.021456747866842325
11069,192061,0,0.015084870747251117
11070,454627,0,0.06398431625129831
11071,236578,0,0.017898731013851785
11072,375039,0,0.14453494045268686
11073,249112,0,0.11456445877056716
11074,336671,0,0.0172732596188558
11075,453381,0,0.011648818781488863
11076,443570,0,0.25447377713838804
11077,346988,0,0.03913950432748332
11078,454532,0,0.06610607758020094
11079,125982,0,0.01180498986336767
11080,423589,0,0.045524367917985524
11081,302865,0,0.08685412180919633
11082,291801,0,0.015484807599975026
11083,144397,0,0.12805470922732987
11084,409727,0,0.02408336439230164
11085,393701,0,0.019373399967875574
11086,218610,0,0.030897286511137226
11087,152512,0,0.024162897742173842
11088,277360,0,0.0551329270402303
11089,348376,0,0.039423310191811736
11090,144937,0,0.17914926868437028
11091,404991,0,0.04299907241488744
11092,113357,0,0.010759145239395097
11093,313739,0,0.16052419897710202
11094,162923,0,0.03778394387242323
11095,220834,0,0.2708987768605188
11096,413880,0,0.03182945515557932
11097,440660,0,0.022885603465731708
11098,264508,0,0.12214248090154249
11099,422505,0,0.01931185165990073
11100,117592,0,0.025937142300881812
11101,361523,0,0.04380596049940661
11102,260179,0,0.38067981272775436
11103,173068,0,0.022575759002241923
11104,152157,0,0.05623768958729072
11105,245431,0,0.08196913936479261
11106,298586,0,0.04319033108913185
11107,357719,0,0.048675662025906764
11108,188621,0,0.06316830408353138
11109,148974,0,0.017632953061996103
11110,159343,0,0.08917455529453558
11111,350551,0,0.011393333005024308
11112,201193,0,0.0842860504131309
11113,391971,0,0.08453510902665026
11114,211015,0,0.11204066285917344
11115,144529,0,0.05240851369625182
11116,316522,0,0.1466896849477485
11117,146966,0,0.15378952274404561
11118,118659,0,0.04715807565431416
11119,211627,0,0.027895379723927985
11120,179454,0,0.20193738946046413
11121,184543,0,0.042995560971449166
11122,204407,0,0.032965326195135175
11123,129762,0,0.3304324844979232
11124,187027,0,0.01763827393860146
11125,365931,0,0.0721662125269597
11126,163147,0,0.03611582088494004
11127,449726,0,0.18984599567858798
11128,177375,0,0.1343687376445379
11129,264521,0,0.01415528894358255
11130,296283,0,0.03224107556156439
11131,384836,0,0.05402929824257443
11132,141986,0,0.03469802078565669
11133,305323,0,0.07560283934260639
11134,214081,0,0.08818187255850413
11135,422916,0,0.10969298196438963
11136,119183,0,0.021020115958767734
11137,176860,0,0.05100626939693222
11138,176978,0,0.21346855573718831
11139,207076,0,0.2370256177300018
11140,180539,0,0.014465128838341747
11141,438628,0,0.12254263595813442
11142,370364,0,0.18817192843942748
11143,294459,0,0.09057316656124376
11144,218354,0,0.10086628820393155
11145,126451,0,0.008718996054353768
11146,437880,0,0.48651405031424444
11147,328009,0,0.08407995877965632
11148,412131,0,0.028769440294783875
11149,413386,0,0.0753485239468971
11150,245480,0,0.20271442823603705
11151,227808,0,0.025078308956051922
11152,254738,0,0.09112969344002514
11153,331917,0,0.03620745284965117
11154,445394,0,0.045316961375625665
11155,230722,0,0.22894455760166113
11156,106325,0,0.04354415950106079
11157,396649,0,0.06898192779038968
11158,129578,0,0.06955907572360488
11159,192870,0,0.03156025774123255
11160,242348,0,0.09923514309191432
11161,305106,0,0.04761248579386519
11162,179826,0,0.0643287209512822
11163,103532,0,0.02571146049481516
11164,288702,0,0.0941805903508283
11165,192107,0,0.017174118418421456
11166,151252,0,0.024091436204694366
11167,345039,0,0.037499219482607184
11168,439695,0,0.2501880947622188
11169,251425,0,0.026161132882665642
11170,169761,0,0.08800928365585038
11171,199681,0,0.024949134090529835
11172,284971,0,0.04136554344997738
11173,231146,0,0.01513287803200386
11174,430764,0,0.06572912856642098
11175,141269,0,0.04334546843606898
11176,129325,0,0.03445101918396343
11177,320831,0,0.30152418949847337
11178,358921,0,0.06324515591706817
11179,384298,0,0.16808398223401286
11180,404281,0,0.4074050582980952
11181,339757,0,0.09194596937144436
11182,424291,0,0.033890318422566616
11183,318142,0,0.02484341644442913
11184,234711,0,0.19077167505815457
11185,418373,0,0.06783695305315685
11186,385016,0,0.0870843059845732
11187,419212,0,0.028478393720469238
11188,402786,0,0.11999851871397198
11189,256207,0,0.19311650300883576
11190,281230,0,0.20019190096358325
11191,334452,0,0.18019686176118266
11192,251274,0,0.10494354066477207
11193,127242,0,0.03587121481859083
11194,444181,0,0.05722222741392592
11195,434653,0,0.2112801050287568
11196,404064,0,0.04805133799554623
11197,455974,0,0.023450218729434955
11198,202398,0,0.24598366850997158
11199,346112,0,0.0299355365946364
11200,403984,0,0.04108040838018315
11201,264920,0,0.20917929291049683
11202,152019,0,0.11020714101324197
11203,396574,0,0.10899818640445541
11204,184296,0,0.04606305197688666
11205,306654,0,0.05549586624120941
11206,186365,0,0.13076542660897264
11207,389670,0,0.08353388826299186
11208,419845,0,0.022168990889647973
11209,120247,0,0.014094920544114006
11210,439637,0,0.0138902000540239
11211,117999,0,0.022492350229407647
11212,190210,0,0.0401778575709795
11213,357963,0,0.08686853588750072
11214,169391,0,0.03426759846396503
11215,392002,0,0.02420160546616318
11216,388651,0,0.1946321498974115
11217,239524,0,0.03630675211568711
11218,361889,0,0.0807952426898199
11219,288802,0,0.03551065225359463
11220,355724,0,0.03736124024383975
11221,102974,0,0.03458736941382706
11222,157305,0,0.046382187759462463
11223,347289,0,0.15578873447624308
11224,280228,0,0.0319427102867104
11225,292769,0,0.0843665479543848
11226,391656,0,0.04586757739981472
11227,102048,0,0.037556859108832975
11228,162401,0,0.028470090685112744
11229,235629,0,0.10345981490102556
11230,364608,0,0.039010608575784
11231,406817,0,0.014157842073187644
11232,231161,0,0.026193861825934445
11233,139093,0,0.04443054509030504
11234,448415,0,0.0481572888420689
11235,238568,0,0.06737817916587566
11236,335832,0,0.033017881784351444
11237,317419,0,0.06199040471451066
11238,371369,0,0.0632973351185402
11239,362042,0,0.09646891503397585
11240,224229,0,0.045668639249862475
11241,118969,0,0.018139959822026916
11242,163063,0,0.0360018948110883
11243,306579,0,0.07235102724725134
11244,187490,0,0.06752176510079627
11245,267144,0,0.013405250115629555
11246,399253,0,0.011827033118767724
11247,108538,0,0.08049534171639025
11248,287183,0,0.03770397469125733
11249,319207,0,0.17887315086587316
11250,274764,0,0.021566054421152236
11251,382093,0,0.1279681300333965
11252,244162,0,0.03248386954887826
11253,278873,0,0.02550639799892602
11254,232229,0,0.06312345183304277
11255,389341,0,0.14125864801532567
11256,306168,0,0.01312254994791263
11257,286938,0,0.043907586288805533
11258,189413,0,0.021376472567592508
11259,398964,0,0.05155716947120887
11260,166195,0,0.0421032727973602
11261,183079,0,0.008797565734327203
11262,429315,0,0.18580238435793542
11263,147222,0,0.0950710421495855
11264,133379,0,0.008352972876410741
11265,352813,0,0.024877077063331258
11266,386185,0,0.11213014403956471
11267,292110,0,0.019160581872696508
11268,387025,0,0.1337180844109715
11269,166162,0,0.3760849695246793
11270,215080,0,0.021691254348665655
11271,136767,0,0.019242244632180945
11272,154997,0,0.03042930572230882
11273,205661,0,0.031244001998786984
11274,301305,0,0.22446495994187168
11275,273358,0,0.15225959752084817
11276,253586,0,0.06420747475609517
11277,376808,0,0.15397058707399308
11278,164400,0,0.07623296271846935
11279,217332,0,0.026621176714065463
11280,446722,0,0.02318386774566506
11281,450070,0,0.08233460396361597
11282,246804,0,0.01657419201254932
11283,279832,0,0.06741236383614241
11284,195097,0,0.12126073111382765
11285,311212,0,0.02349496855242706
11286,124936,0,0.04255319493721962
11287,265756,0,0.05007692694267774
11288,426091,0,0.22253433447661783
11289,369889,0,0.04424764775977467
11290,307136,0,0.07707771040420493
11291,315457,0,0.20782563182863495
11292,335557,0,0.03594581350512505
11293,120085,0,0.337772467249698
11294,131951,0,0.03593616253843718
11295,248180,0,0.06746683718475674
11296,421657,0,0.056426880140243676
11297,104180,0,0.08101381216222736
11298,101848,0,0.10614432383830505
11299,354030,0,0.0417402704507709
11300,403830,0,0.02480901926488596
11301,241673,0,0.03657923010981079
11302,266281,0,0.10021213528917783
11303,104093,0,0.025686269753716493
11304,143513,0,0.02359440937706431
11305,373857,0,0.03575183812831181
11306,194021,0,0.25661645234311337
11307,143941,0,0.03989974852489436
11308,274454,0,0.17825228270191565
11309,185514,0,0.036989465583674074
11310,289993,0,0.02800050753807668
11311,277409,0,0.024831842056298764
11312,339498,0,0.02991955447476052
11313,248938,0,0.055242697328709026
11314,367508,0,0.0474576573556285
11315,129516,0,0.16412173211388562
11316,181467,0,0.08447648753876753
11317,304357,0,0.15123883283450754
11318,434853,0,0.09176056404291263
11319,100114,0,0.24820578837401633
11320,212701,0,0.03517350434816466
11321,206416,0,0.08577375936879165
11322,187000,0,0.015557372294239367
11323,284144,0,0.02434932169896419
11324,200827,0,0.024982094224967995
11325,416466,0,0.08751074202128338
11326,399339,0,0.1931107067310996
11327,257631,0,0.1830328677463726
11328,270055,0,0.0716437728119781
11329,134826,0,0.02241867434033539
11330,253571,0,0.046994948742049236
11331,257836,0,0.047628340130817175
11332,255562,0,0.07217014943470544
11333,344733,0,0.12778553300185877
11334,286786,0,0.07127577875913851
11335,283038,0,0.022054976403461903
11336,331160,0,0.09712895811887293
11337,137816,0,0.11212585642048281
11338,217544,0,0.050581984685581734
11339,215389,0,0.030147735163705083
11340,273009,0,0.023498184068502626
11341,374467,0,0.02921707807234879
11342,377276,0,0.04053515405974197
11343,263193,0,0.03851397521014236
11344,298246,0,0.04278371077650261
11345,183762,0,0.026987642163662597
11346,416736,0,0.05920702806908921
11347,114483,0,0.08661080006712689
11348,174789,0,0.13507329904545218
11349,184149,0,0.023120181129972682
11350,402971,0,0.06496384009064801
11351,265913,0,0.12109845149586888
11352,176039,0,0.09970867804678943
11353,181857,0,0.11318204307116621
11354,443556,0,0.473580877839196
11355,426852,0,0.007042759674578497
11356,271308,0,0.22454759758128678
11357,120491,0,0.1923369923728602
11358,274633,0,0.14291593798797525
11359,414942,0,0.05192734031261214
11360,380385,0,0.020504306346201987
11361,372496,0,0.10560370098092756
11362,176094,0,0.018232083467414662
11363,197923,0,0.05100950405630017
11364,250885,0,0.03788561009710775
11365,292676,0,0.08781369952306811
11366,160671,0,0.06455011281846233
11367,181470,0,0.022896078709725202
11368,422366,0,0.033479927294078705
11369,182629,0,0.15311873626268352
11370,197940,0,0.3346450924896213
11371,290226,0,0.037626244076383
11372,358972,0,0.19441264477397432
11373,110924,0,0.16089818726788124
11374,319935,0,0.02578513327851265
11375,189338,0,0.11888567148335082
11376,236311,0,0.2548105972188304
11377,230138,0,0.010669514792130649
11378,445735,0,0.045150365699761004
11379,420086,0,0.1338170616500431
11380,388254,0,0.06712592296944245
11381,261677,0,0.050634204226331164
11382,175903,0,0.10735106502234826
11383,336296,0,0.056896949964646636
11384,176413,0,0.06047082793562609
11385,226692,0,0.18377667224093855
11386,169713,0,0.053679690925221346
11387,162755,0,0.11516253456666997
11388,295647,0,0.07861639319413596
11389,415366,0,0.13831171595255007
11390,428785,0,0.06029907585286698
11391,452889,0,0.032790592531151665
11392,135539,0,0.06069963046448306
11393,381445,0,0.05562384932636201
11394,301342,0,0.033955223995470726
11395,403134,0,0.0149169061012073
11396,394089,0,0.020196467400191258
11397,215461,0,0.10057219871310516
11398,312008,0,0.12018001990534914
11399,296340,0,0.023754885442893763
11400,410795,0,0.020549243027226573
11401,119566,0,0.023098270132012346
11402,146579,0,0.14595281221776032
11403,452951,0,0.03759045509702913
11404,309351,0,0.02069756402935119
11405,404943,0,0.03074740862198163
11406,414055,0,0.057486403657696084
11407,454957,0,0.014881269521829053
11408,348645,0,0.06906021032296124
11409,123551,0,0.052283119754665215
11410,267836,0,0.02413397904101104
11411,421064,0,0.03099031907686191
11412,202556,0,0.11178909114607544
11413,370736,0,0.08624465317357786
11414,132355,0,0.2497215125749626
11415,346395,0,0.18028529667120666
11416,240394,0,0.04006351975000787
11417,352894,0,0.1524808216775698
11418,359423,0,0.0996383984408047
11419,222162,0,0.02695169871981856
11420,335734,0,0.2564886763836606
11421,427185,0,0.03582009795810679
11422,397578,0,0.07430114665320348
11423,176174,0,0.06580610326920054
11424,110991,0,0.31834853848469497
11425,143637,0,0.014108291541526652
11426,140611,0,0.04890444581888671
11427,132780,0,0.018651727425272886
11428,319004,0,0.04517298600674012
11429,265682,0,0.036488152511927094
11430,270272,0,0.08991192799321787
11431,422389,0,0.009529462607370634
11432,132748,0,0.12445984707762382
11433,240403,0,0.01833999121407954
11434,242547,0,0.08184103130790162
11435,291357,0,0.14023100074798034
11436,429675,0,0.0693773723239742
11437,367763,0,0.027536979562316998
11438,441786,0,0.029503220863986854
11439,387834,0,0.01908323882299097
11440,337553,0,0.056090915006194904
11441,253885,0,0.18844983368671478
11442,247241,0,0.03621821708061433
11443,169921,0,0.10881333874559497
11444,107051,0,0.03316919073786373
11445,389163,0,0.04844860559059666
11446,109534,0,0.11182779764164537
11447,120688,0,0.0289753373060035
11448,300710,0,0.12161470962718482
11449,155479,0,0.05837762385973197
11450,169727,0,0.0343842141398523
11451,360309,0,0.04129426329402709
11452,333722,0,0.03720568181719839
11453,212665,0,0.08015341083867325
11454,133679,0,0.03897907185327486
11455,229283,0,0.11860898724794454
11456,142172,0,0.14049584227966197
11457,191077,0,0.06371046870441122
11458,327108,0,0.023493543898128553
11459,323701,0,0.08173180337865416
11460,172444,0,0.03947956652302368
11461,395482,0,0.25523690004302635
11462,240696,0,0.08205157920269678
11463,343862,0,0.11404140209577429
11464,149773,0,0.11848855661785948
11465,181921,0,0.04341252014763355
11466,237175,0,0.01691147469337368
11467,162610,0,0.13742334244132265
11468,134866,0,0.023871967180021117
11469,455594,0,0.21793587960057242
11470,132550,0,0.06006748682137311
11471,122244,0,0.2460422246301226
11472,212687,0,0.03128554441157526
11473,407569,0,0.1115083213256833
11474,447377,0,0.19404274723004755
11475,219500,0,0.012750435804854176
11476,329084,0,0.04642652144589963
11477,102581,0,0.04896580505052027
11478,426710,0,0.08086371831311269
11479,208105,0,0.1106862622832799
11480,163813,0,0.18456074545202783
11481,114798,0,0.08174088373606564
11482,314062,0,0.1834731030585299
11483,105241,0,0.016864771972194322
11484,120121,0,0.028741958260185194
11485,197354,0,0.055920807345276324
11486,242331,0,0.03575591864698478
11487,290533,0,0.08114668845270002
11488,309973,0,0.11065338024744635
11489,385155,0,0.15541178750899282
11490,337393,0,0.016512831683759378
11491,276211,0,0.22418261190474575
11492,323536,0,0.0802639052392812
11493,213452,0,0.12819514332566612
11494,218867,0,0.020597165055025214
11495,372448,0,0.1224606190549171
11496,112043,0,0.11656800691089989
11497,304636,0,0.11160416766201882
11498,257404,0,0.03640745266525492
11499,260326,0,0.0674918063954905
11500,209883,0,0.016805908562391923
11501,228718,0,0.045253624999738604
11502,319980,0,0.02869640270804101
11503,185750,0,0.013042665054044746
11504,455571,0,0.029620091077093198
11505,170357,0,0.2474857408750867
11506,299154,0,0.05484550082946434
11507,327197,0,0.02090800151931569
11508,326742,0,0.16522407138669207
11509,416609,0,0.045848210974147756
11510,330103,0,0.2868374192264374
11511,375835,0,0.08057475917295566
11512,388779,0,0.16662527552681555
11513,112461,0,0.02568553558633479
11514,376514,0,0.14050145746236092
11515,237497,0,0.028603565454380007
11516,220091,0,0.2360637988918185
11517,284120,0,0.02758684891114766
11518,286106,0,0.09034676583835852
11519,254446,0,0.18178097007997812
11520,426135,0,0.1557183399497132
11521,255245,0,0.04089887951237975
11522,429796,0,0.03258108920278769
11523,247592,0,0.11187767732123949
11524,372996,0,0.05488760013508283
11525,106571,0,0.019087849853437786
11526,129350,0,0.13238805557474834
11527,422892,0,0.013789397299211777
11528,415329,0,0.015695380306874555
11529,264428,0,0.30891758583112544
11530,285093,0,0.17503571575069934
11531,237820,0,0.04949626268865139
11532,402437,0,0.1846336660496705
11533,225513,0,0.12177953688012082
11534,290888,0,0.10740909749179789
11535,348438,0,0.11491891127675835
11536,356843,0,0.07087990717657738
11537,176366,0,0.08032093098316187
11538,433619,0,0.027685587130947712
11539,266518,0,0.02734754514581985
11540,432700,0,0.07785366130157281
11541,262290,0,0.04038192158719173
11542,427885,0,0.026597450488793237
11543,179981,0,0.06730614587148243
11544,166958,0,0.042101386314090467
11545,242557,0,0.02074331498692888
11546,134582,0,0.3279432872415042
11547,302535,0,0.16860236073138843
11548,284160,0,0.1384831185688175
11549,286542,0,0.03297454063529973
11550,320020,0,0.06564447509231794
11551,179755,0,0.035604822412332766
11552,248602,0,0.08242624837419077
11553,115668,0,0.03933778996393714
11554,204316,0,0.29717753748545017
11555,161657,0,0.05205015747242012
11556,281240,0,0.13453994172291842
11557,303201,0,0.055970610801487554
11558,218265,0,0.033138108490775364
11559,393851,0,0.06589843100579307
11560,312924,0,0.34565728978430715
11561,276458,0,0.2940752725642424
11562,340685,0,0.06798536541415817
11563,144048,0,0.127018132836564
11564,375900,0,0.04005402301447459
11565,179803,0,0.05033694039954896
11566,110829,0,0.11706200505923975
11567,281394,0,0.238132287409809
11568,355675,0,0.1176646222025535
11569,263792,0,0.036655702224707286
11570,213726,0,0.0454505626064078
11571,372406,0,0.0484989552098911
11572,108662,0,0.2717913051592466
11573,161417,0,0.0300899076740228
11574,386049,0,0.06734716151873817
11575,240611,0,0.01271472965359004
11576,388431,0,0.08107568544504991
11577,265584,0,0.01697172400312034
11578,262195,0,0.02172478109167361
11579,430185,0,0.2665971673889283
11580,384464,0,0.03406547571579893
11581,326796,0,0.1344601434582595
11582,453816,0,0.27032270179065415
11583,264918,0,0.03920045047235974
11584,361312,0,0.154981732615942
11585,107957,0,0.056078754819703557
11586,123750,0,0.025975349450594664
11587,353232,0,0.04016316279867738
11588,104148,0,0.04685797721518787
11589,419447,0,0.1255398638334259
11590,294672,0,0.044098975604603956
11591,194735,0,0.04322143483010915
11592,249456,0,0.024021679735845694
11593,445859,0,0.07784136168043575
11594,244960,0,0.3694205160073838
11595,221800,0,0.1823311898486637
11596,422758,0,0.023855048602308006
11597,279850,0,0.03187883161132262
11598,305601,0,0.0354233016763638
11599,255333,0,0.06408841756921933
11600,452717,0,0.07100928583816249
11601,211172,0,0.02232679643308934
11602,244858,0,0.03596225845794785
11603,194472,0,0.021994784194394986
11604,279323,0,0.06481930771756177
11605,398156,0,0.14322237054822948
11606,431518,0,0.1558601578182696
11607,221766,0,0.024400208422530545
11608,431883,0,0.011578282969896183
11609,115056,0,0.18289628701367858
11610,187429,0,0.04675503655038415
11611,318876,0,0.029895818508259526
11612,397935,0,0.020328657553276855
11613,141910,0,0.029445708434774284
11614,367066,0,0.20089896607931612
11615,371071,0,0.01607625979711611
11616,100217,0,0.05997710842651331
11617,191434,0,0.19551546690340393
11618,244288,0,0.038909981779200145
11619,274035,0,0.016583088096677724
11620,243127,0,0.030897442338042192
11621,315090,0,0.06023110136227041
11622,248063,0,0.12315308001870795
11623,225571,0,0.018770661842180077
11624,380133,0,0.018579124580544473
11625,286480,0,0.039537945562852686
11626,267177,0,0.1564774320930537
11627,327340,0,0.1261346135165551
11628,322010,0,0.21658971098168966
11629,266128,0,0.04181226010297216
11630,299543,0,0.012873010290277263
11631,241766,0,0.012216064477870197
11632,212379,0,0.03820265527101305
11633,338655,0,0.023538894726910304
11634,377038,0,0.01759797286318896
11635,182254,0,0.13903169005895663
11636,215646,0,0.018280366316414685
11637,237226,0,0.14241720799354196
11638,101763,0,0.07707905577929258
11639,337161,0,0.15990564860753326
11640,194081,0,0.0426599550675969
11641,331336,0,0.06496741741483955
11642,374865,0,0.05640054911351179
11643,172377,0,0.02203988384559765
11644,365508,0,0.11119672912998212
11645,208335,0,0.1564814662055786
11646,200880,0,0.05837525123256999
11647,336010,0,0.05066879819791853
11648,415532,0,0.026724696453837918
11649,227312,0,0.07279688867973304
11650,353474,0,0.2968968885039379
11651,331270,0,0.012800014614316745
11652,358305,0,0.0901500809077893
11653,407591,0,0.05134688171235598
11654,329288,0,0.03092112701115843
11655,161227,0,0.021820822576844503
11656,207475,0,0.33558171154863686
11657,249165,0,0.06307639341450239
11658,400352,0,0.10253755787990583
11659,302924,0,0.10712125212414722
11660,205422,0,0.08160197183026448
11661,199294,0,0.06896117781918049
11662,219938,0,0.031282534115280196
11663,117838,0,0.036288091447485904
11664,324287,0,0.1017576363133535
11665,181731,0,0.051830043933730634
11666,218537,0,0.02841063867952045
11667,205089,0,0.04081712983856886
11668,251027,0,0.06262363000134681
11669,194249,0,0.0323562333248603
11670,294306,0,0.021870582492363087
11671,410203,0,0.062042568125882824
11672,303703,0,0.08681010490709934
11673,344268,0,0.05527829338179228
11674,241663,0,0.1491653174561943
11675,342365,0,0.03357838125735096
11676,432015,0,0.11173914434473016
11677,428877,0,0.015084150870845284
11678,165709,0,0.08199985076152616
11679,425215,0,0.06712157931200007
11680,344618,0,0.06397699793794596
11681,400129,0,0.13118143279635436
11682,326354,0,0.23152403303611938
11683,389581,0,0.05200013520805802
11684,367175,0,0.10130418516265623
11685,111873,0,0.06854288573773891
11686,105133,0,0.012243184179178473
11687,346494,0,0.2591957930011733
11688,114731,0,0.010571058631125226
11689,308364,0,0.07695914833871367
11690,362401,0,0.08815210918927452
11691,136442,0,0.10311169964385619
11692,288839,0,0.03677628702211616
11693,266390,0,0.05577762933610361
11694,433015,0,0.03952581561183763
11695,165405,0,0.04254977326479699
11696,141850,0,0.09854258646993339
11697,317260,0,0.05501518479219794
11698,363131,0,0.0877422994207665
11699,369261,0,0.024622157787295453
11700,339247,0,0.08165414336141336
11701,336388,0,0.1546511676444447
11702,417844,0,0.07056350933289253
11703,346954,0,0.10097000101803379
11704,454773,0,0.03823329326816541
11705,297267,0,0.1658913230700786
11706,190631,0,0.04287596836172104
11707,423096,0,0.04015932008587472
11708,315007,0,0.08590165594586381
11709,254651,0,0.0940441851885597
11710,148061,0,0.041476935075038
11711,137980,0,0.027833667056645278
11712,194888,0,0.07154305698917245
11713,410328,0,0.03909860583191251
11714,375685,0,0.07960781678378726
11715,267740,0,0.0639838381879594
11716,398029,0,0.009390713759273903
11717,346950,0,0.07811718767444376
11718,237082,0,0.04391007854448393
11719,118170,0,0.12234896358304277
11720,426785,0,0.03774736672335017
11721,399673,0,0.26793026201523495
11722,449365,0,0.0730972988561313
11723,116549,0,0.017489225810297694
11724,100104,0,0.037608253969636664
11725,390577,0,0.08328758811552642
11726,217741,0,0.04156037081593524
11727,326297,0,0.17893861917939646
11728,325721,0,0.05993235970318518
11729,277076,0,0.06996874894772287
11730,419755,0,0.09310915267562546
11731,429446,0,0.03342685421919565
11732,215699,0,0.043858381389814856
11733,421814,0,0.01947424038874953
11734,252138,0,0.05039216216074008
11735,201265,0,0.033117975401217026
11736,436120,0,0.00984043571407939
11737,339833,0,0.1842483490871264
11738,402324,0,0.030340562752606836
11739,443875,0,0.07756356571005038
11740,432144,0,0.10279005492043437
11741,124941,0,0.029290416034001145
11742,267262,0,0.041767269624641674
11743,273506,0,0.02627993114859662
11744,315796,0,0.03283874946570437
11745,287735,0,0.1316768089374225
11746,322498,0,0.07085820055906042
11747,186344,0,0.042915225741773755
11748,252615,0,0.02991996553932222
11749,326258,0,0.056243253185867745
11750,185092,0,0.03234031332450533
11751,119422,0,0.08524321836142032
11752,318426,0,0.02900701985781083
11753,226862,0,0.026083944630191803
11754,108462,0,0.034351380742079954
11755,456243,0,0.03667490789941996
11756,138563,0,0.046290557839424214
11757,226133,0,0.31385524383946356
11758,288672,0,0.05505200397652316
11759,318542,0,0.0368918780563671
11760,204916,0,0.0839602082360122
11761,384897,0,0.06568554923276253
11762,187143,0,0.13715115837707367
11763,259964,0,0.016043619375724547
11764,347026,0,0.019332854012977886
11765,258318,0,0.06236170594485324
11766,161787,0,0.01573373176409806
11767,168463,0,0.04743429431612898
11768,286195,0,0.04571606134473404
11769,260536,0,0.15594226136895553
11770,399262,0,0.06722959263911454
11771,259899,0,0.03990605578959902
11772,350337,0,0.058789037524384344
11773,230257,0,0.05517580409473476
11774,116821,0,0.1114333917202334
11775,175469,0,0.04923677346344464
11776,159733,0,0.047211393203506404
11777,271024,0,0.07517337796141482
11778,225813,0,0.025548941884194768
11779,441993,0,0.05497746947200814
11780,142952,0,0.03703546636554539
11781,438128,0,0.09172355323590656
11782,419045,0,0.19357230328028127
11783,411121,0,0.10561662033828786
11784,241085,0,0.16783253613816704
11785,105009,0,0.013721435031835679
11786,324388,0,0.052331441659592685
11787,325444,0,0.09223879508365761
11788,255945,0,0.020234397567838985
11789,324223,0,0.1260149700762912
11790,220754,0,0.02571790135804761
11791,286268,0,0.03587763907436403
11792,431148,0,0.03953475230601147
11793,156454,0,0.11492931844278644
11794,122986,0,0.021656149141025375
11795,399926,0,0.1449431931188628
11796,229522,0,0.05122256365374171
11797,218701,0,0.04931643515540034
11798,315209,0,0.10759671177412101
11799,328903,0,0.1103584044736825
11800,262577,0,0.11820648094733388
11801,348292,0,0.0664929732466145
11802,111474,0,0.025448227492216945
11803,275563,0,0.20067865753288977
11804,274476,0,0.03978467171442136
11805,411619,0,0.034434879221907876
11806,128481,0,0.014079601416093641
11807,291489,0,0.13566692936012473
11808,123681,0,0.042526835600076064
11809,345766,0,0.13272490664849507
11810,313224,0,0.04187537016905873
11811,159128,0,0.018688131847442772
11812,209540,0,0.032273158990771565
11813,364983,0,0.06364181497479822
11814,294518,0,0.09066718099744184
11815,328606,0,0.04241191579371342
11816,132831,0,0.04340525434500872
11817,399958,0,0.07337635427448601
11818,373656,0,0.1133748636127298
11819,169438,0,0.05562792532717694
11820,223938,0,0.02339369943132645
11821,203084,0,0.08285836692856045
11822,393436,0,0.038872046227637375
11823,247974,0,0.021750630499151203
11824,270453,0,0.043553164400590455
11825,216173,0,0.054418488846764174
11826,357529,1,0.5739501152709866
11827,294411,0,0.03348234774952889
11828,214556,0,0.023999730197058634
11829,207749,0,0.0420591214279644
11830,218998,0,0.1196924187685155
11831,377097,0,0.05183186850972554
11832,237977,0,0.026807135712893053
11833,224567,0,0.03452242894949115
11834,273532,0,0.08990927480932298
11835,381357,0,0.05537347196104756
11836,260727,0,0.08623980551658193
11837,374781,0,0.06907612838069631
11838,383645,0,0.015483609129709986
11839,235955,0,0.34282513157420763
11840,218980,0,0.026908571159038386
11841,125696,0,0.029875908095862477
11842,332129,0,0.00966147316546294
11843,253904,0,0.24127142871121093
11844,238823,0,0.01716166410775484
11845,150578,0,0.11137816493927408
11846,147258,0,0.041078653532774
